source,target
Customers/14849,Customers/16316
Customers/14849,Customers/15078
Customers/14849,Customers/16818
Customers/14849,Customers/15811
Customers/14849,Customers/17677
Customers/14849,Customers/16931
Customers/14849,Customers/17365
Customers/14849,Customers/14719
Customers/14849,Customers/17287
Customers/14849,Customers/16945
Customers/14849,Customers/18236
Customers/14849,Customers/13767
Customers/14849,Customers/15241
Customers/14849,Customers/16033
Customers/14849,Customers/13089
Customers/14849,Customers/15059
Customers/14849,Customers/13013
Customers/14849,Customers/16744
Customers/14849,Customers/16395
Customers/14849,Customers/16771
Customers/14849,Customers/14547
Customers/14849,Customers/13047
Customers/14849,Customers/16875
Customers/14849,Customers/17676
Customers/14849,Customers/15511
Customers/14849,Customers/14573
Customers/14849,Customers/13668
Customers/14849,Customers/12949
Customers/14849,Customers/15379
Customers/14849,Customers/16743
Customers/14849,Customers/13317
Customers/14849,Customers/18241
Customers/14849,Customers/15601
Customers/14849,Customers/17109
Customers/14849,Customers/15581
Customers/14849,Customers/13319
Customers/14849,Customers/16161
Customers/14849,Customers/16700
Customers/14849,Customers/16407
Customers/14849,Customers/17126
Customers/14849,Customers/14419
Customers/14849,Customers/17231
Customers/14849,Customers/15021
Customers/14849,Customers/13610
Customers/14849,Customers/14227
Customers/14849,Customers/15453
Customers/14849,Customers/17323
Customers/14849,Customers/16710
Customers/14849,Customers/17063
Customers/14849,Customers/18118
Customers/14849,Customers/15752
Customers/14849,Customers/13004
Customers/14849,Customers/16904
Customers/14849,Customers/14711
Customers/14849,Customers/14472
Customers/14849,Customers/16791
Customers/14849,Customers/17338
Customers/14849,Customers/12963
Customers/14849,Customers/16923
Customers/14849,Customers/14723
Customers/14849,Customers/15906
Customers/14849,Customers/15249
Customers/14849,Customers/15498
Customers/14849,Customers/17348
Customers/14849,Customers/17160
Customers/14849,Customers/15750
Customers/14849,Customers/15867
Customers/14723,Customers/18245
Customers/14723,Customers/12843
Customers/14723,Customers/14312
Customers/14723,Customers/17576
Customers/14723,Customers/16549
Customers/14723,Customers/12839
Customers/14723,Customers/13924
Customers/14723,Customers/16910
Customers/14723,Customers/13860
Customers/14723,Customers/17460
Customers/14723,Customers/17629
Customers/14723,Customers/14487
Customers/14723,Customers/15253
Customers/14723,Customers/18283
Customers/14723,Customers/16393
Customers/14723,Customers/17211
Customers/14723,Customers/15033
Customers/14723,Customers/17236
Customers/14723,Customers/16764
Customers/14723,Customers/16409
Customers/14723,Customers/13267
Customers/14723,Customers/16173
Customers/14723,Customers/16326
Customers/14723,Customers/14769
Customers/14723,Customers/17730
Customers/14723,Customers/15547
Customers/14723,Customers/18041
Customers/14723,Customers/17813
Customers/14723,Customers/12947
Customers/14723,Customers/13717
Customers/14723,Customers/16775
Customers/14723,Customers/16150
Customers/14723,Customers/15993
Customers/14723,Customers/15861
Customers/14723,Customers/16145
Customers/14723,Customers/14562
Customers/14723,Customers/15719
Customers/14723,Customers/17613
Customers/14723,Customers/13991
Customers/14723,Customers/16332
Customers/14723,Customers/17611
Customers/14723,Customers/15144
Customers/14723,Customers/13110
Customers/14723,Customers/16818
Customers/14723,Customers/14719
Customers/14723,Customers/13198
Customers/14723,Customers/16899
Customers/14723,Customers/16875
Customers/14723,Customers/15511
Customers/14723,Customers/15379
Customers/14723,Customers/16743
Customers/14723,Customers/13317
Customers/14723,Customers/18241
Customers/14723,Customers/13999
Customers/14723,Customers/15601
Customers/14723,Customers/17231
Customers/14723,Customers/13709
Customers/14723,Customers/13969
Customers/14723,Customers/14227
Customers/14723,Customers/17063
Customers/14723,Customers/18118
Customers/14723,Customers/17213
Customers/14723,Customers/16904
Customers/14723,Customers/13871
Customers/14723,Customers/17160
Customers/14723,Customers/14524
Customers/14723,Customers/15867
Customers/14723,Customers/13610
Customers/14723,Customers/13588
Customers/14723,Customers/18226
Customers/14723,Customers/13468
Customers/14723,Customers/14178
Customers/14723,Customers/15039
Customers/14723,Customers/14243
Customers/14723,Customers/17652
Customers/14723,Customers/12856
Customers/14723,Customers/14713
Customers/14723,Customers/17644
Customers/14723,Customers/15996
Customers/14723,Customers/16057
Customers/14723,Customers/13890
Customers/14723,Customers/13208
Customers/14723,Customers/13725
Customers/14723,Customers/13994
Customers/14723,Customers/15290
Customers/14723,Customers/13018
Customers/14723,Customers/15203
Customers/14723,Customers/13911
Customers/14723,Customers/14800
Customers/14723,Customers/13695
Customers/14723,Customers/13769
Customers/14723,Customers/14388
Customers/14723,Customers/17027
Customers/14723,Customers/17164
Customers/14723,Customers/17069
Customers/14723,Customers/14534
Customers/14723,Customers/17463
Customers/14723,Customers/16241
Customers/14723,Customers/18069
Customers/14723,Customers/16550
Customers/14723,Customers/13138
Customers/14723,Customers/17346
Customers/14723,Customers/13527
Customers/14723,Customers/16168
Customers/14723,Customers/18172
Customers/14723,Customers/16770
Customers/14723,Customers/17218
Customers/14723,Customers/14112
Customers/14723,Customers/17220
Customers/14723,Customers/16919
Customers/14723,Customers/15555
Customers/14723,Customers/17068
Customers/14723,Customers/15078
Customers/14723,Customers/16477
Customers/14723,Customers/16316
Customers/14723,Customers/17287
Customers/14723,Customers/17372
Customers/14723,Customers/16945
Customers/14723,Customers/18236
Customers/14723,Customers/17114
Customers/14723,Customers/16033
Customers/14723,Customers/14215
Customers/14723,Customers/13013
Customers/14723,Customers/16744
Customers/14723,Customers/13668
Customers/14723,Customers/15581
Customers/14723,Customers/16161
Customers/14723,Customers/16407
Customers/14723,Customers/15021
Customers/14723,Customers/13102
Customers/14723,Customers/17214
Customers/14723,Customers/15134
Customers/14723,Customers/14711
Customers/14723,Customers/16923
Customers/14723,Customers/17348
Customers/14723,Customers/13742
Customers/14723,Customers/17609
Customers/14723,Customers/17811
Customers/14723,Customers/16918
Customers/14723,Customers/17228
Customers/14723,Customers/16794
Customers/14723,Customers/17364
Customers/14723,Customers/16790
Customers/14723,Customers/17757
Customers/14723,Customers/17071
Customers/14723,Customers/14341
Customers/14723,Customers/13728
Customers/14723,Customers/16809
Customers/14723,Customers/17758
Customers/14723,Customers/15443
Customers/14723,Customers/17799
Customers/14723,Customers/12877
Customers/14723,Customers/12868
Customers/14723,Customers/16115
Customers/14723,Customers/17790
Customers/14723,Customers/13549
Customers/14723,Customers/15311
Customers/14723,Customers/16912
Customers/14723,Customers/13983
Customers/14723,Customers/16455
Customers/14723,Customers/17682
Customers/14723,Customers/18075
Customers/14723,Customers/16877
Customers/14723,Customers/15529
Customers/14723,Customers/16059
Customers/14723,Customers/16813
Customers/14723,Customers/14092
Customers/14723,Customers/16892
Customers/14723,Customers/13069
Customers/14723,Customers/17612
Customers/14723,Customers/16726
Customers/14723,Customers/16531
Customers/14723,Customers/15622
Customers/14723,Customers/14883
Customers/14723,Customers/15687
Customers/14723,Customers/16725
Customers/14723,Customers/13418
Customers/14723,Customers/16348
Customers/14723,Customers/16600
Customers/14723,Customers/16085
Customers/14723,Customers/17091
Customers/14723,Customers/14099
Customers/14723,Customers/15811
Customers/14723,Customers/16931
Customers/14723,Customers/13767
Customers/14723,Customers/17659
Customers/14723,Customers/13089
Customers/14723,Customers/15059
Customers/14723,Customers/16771
Customers/14723,Customers/13047
Customers/14723,Customers/14573
Customers/14723,Customers/16670
Customers/14723,Customers/12826
Customers/14723,Customers/17109
Customers/14723,Customers/17323
Customers/14723,Customers/17562
Customers/14723,Customers/15752
Customers/14723,Customers/13004
Customers/14723,Customers/16791
Customers/14723,Customers/15249
Customers/14723,Customers/15750
Customers/14723,Customers/15737
Customers/14723,Customers/13700
Customers/14723,Customers/16360
Customers/14723,Customers/16607
Customers/14723,Customers/16782
Customers/14723,Customers/15358
Customers/14723,Customers/17191
Customers/14723,Customers/17238
Customers/14723,Customers/16942
Customers/14723,Customers/13137
Customers/14723,Customers/17690
Customers/14723,Customers/18122
Customers/14723,Customers/13971
Customers/14723,Customers/15058
Customers/14723,Customers/12921
Customers/14723,Customers/16713
Customers/14723,Customers/13263
Customers/14723,Customers/16293
Customers/14723,Customers/14214
Customers/14723,Customers/14056
Customers/14723,Customers/12957
Customers/14723,Customers/16592
Customers/14723,Customers/16712
Customers/14723,Customers/17284
Customers/14723,Customers/13782
Customers/14723,Customers/15974
Customers/14723,Customers/17288
Customers/14723,Customers/13755
Customers/14723,Customers/13636
Customers/14723,Customers/15518
Customers/14723,Customers/17530
Customers/14723,Customers/17449
Customers/14723,Customers/17581
Customers/14723,Customers/14639
Customers/14723,Customers/17725
Customers/14723,Customers/17243
Customers/14723,Customers/16042
Customers/14723,Customers/16837
Customers/14723,Customers/17442
Customers/14723,Customers/17377
Customers/14723,Customers/17651
Customers/14723,Customers/14071
Customers/14723,Customers/13268
Customers/14723,Customers/16186
Customers/14723,Customers/17735
Customers/14723,Customers/17412
Customers/14723,Customers/12948
Customers/14723,Customers/13715
Customers/14723,Customers/16678
Customers/14723,Customers/15365
Customers/14723,Customers/17677
Customers/14723,Customers/15916
Customers/14723,Customers/14211
Customers/14723,Customers/14547
Customers/14723,Customers/17676
Customers/14723,Customers/12949
Customers/14723,Customers/15708
Customers/14723,Customers/14794
Customers/14723,Customers/13571
Customers/14723,Customers/13319
Customers/14723,Customers/16700
Customers/14723,Customers/17126
Customers/14723,Customers/14419
Customers/14723,Customers/16992
Customers/14723,Customers/15453
Customers/14723,Customers/16710
Customers/14723,Customers/17338
Customers/14723,Customers/14472
Customers/14723,Customers/17634
Customers/13728,Customers/13588
Customers/13728,Customers/16360
Customers/13728,Customers/16607
Customers/13728,Customers/15358
Customers/13728,Customers/13468
Customers/13728,Customers/17576
Customers/13728,Customers/17238
Customers/13728,Customers/16549
Customers/13728,Customers/17811
Customers/13728,Customers/16910
Customers/13728,Customers/17652
Customers/13728,Customers/13971
Customers/13728,Customers/17364
Customers/13728,Customers/15058
Customers/13728,Customers/13263
Customers/13728,Customers/17644
Customers/13728,Customers/14214
Customers/13728,Customers/14056
Customers/13728,Customers/16809
Customers/13728,Customers/15443
Customers/13728,Customers/16592
Customers/13728,Customers/15253
Customers/13728,Customers/18283
Customers/13728,Customers/16057
Customers/13728,Customers/17284
Customers/13728,Customers/15974
Customers/13728,Customers/13208
Customers/13728,Customers/13725
Customers/13728,Customers/17211
Customers/13728,Customers/17530
Customers/13728,Customers/15033
Customers/13728,Customers/17236
Customers/13728,Customers/16115
Customers/13728,Customers/16764
Customers/13728,Customers/15290
Customers/13728,Customers/17449
Customers/13728,Customers/17581
Customers/13728,Customers/14639
Customers/13728,Customers/13267
Customers/13728,Customers/13983
Customers/13728,Customers/16455
Customers/13728,Customers/16326
Customers/13728,Customers/14769
Customers/13728,Customers/14524
Customers/13728,Customers/17730
Customers/13728,Customers/16059
Customers/13728,Customers/17027
Customers/13728,Customers/15547
Customers/13728,Customers/18041
Customers/13728,Customers/17164
Customers/13728,Customers/17243
Customers/13728,Customers/17813
Customers/13728,Customers/16837
Customers/13728,Customers/17442
Customers/13728,Customers/16813
Customers/13728,Customers/17463
Customers/13728,Customers/16892
Customers/13728,Customers/16150
Customers/13728,Customers/17377
Customers/13728,Customers/17651
Customers/13728,Customers/17346
Customers/13728,Customers/15861
Customers/13728,Customers/16145
Customers/13728,Customers/13527
Customers/13728,Customers/16726
Customers/13728,Customers/14071
Customers/13728,Customers/16186
Customers/13728,Customers/16919
Customers/13728,Customers/15719
Customers/13728,Customers/15555
Customers/13728,Customers/12948
Customers/13728,Customers/17611
Customers/13728,Customers/13715
Customers/13728,Customers/16678
Customers/13728,Customers/15078
Customers/13728,Customers/17091
Customers/13728,Customers/13110
Customers/13728,Customers/15811
Customers/13728,Customers/17677
Customers/13728,Customers/16931
Customers/13728,Customers/17372
Customers/13728,Customers/17114
Customers/13728,Customers/17659
Customers/13728,Customers/15750
Customers/13728,Customers/16033
Customers/13728,Customers/14215
Customers/13728,Customers/13089
Customers/13728,Customers/15059
Customers/13728,Customers/13013
Customers/13728,Customers/16899
Customers/13728,Customers/16771
Customers/13728,Customers/14547
Customers/13728,Customers/13047
Customers/13728,Customers/15867
Customers/13728,Customers/16670
Customers/13728,Customers/13668
Customers/13728,Customers/12949
Customers/13728,Customers/16743
Customers/13728,Customers/18241
Customers/13728,Customers/13317
Customers/13728,Customers/15601
Customers/13728,Customers/13571
Customers/13728,Customers/15581
Customers/13728,Customers/16700
Customers/13728,Customers/16407
Customers/13728,Customers/17231
Customers/13728,Customers/13102
Customers/13728,Customers/14227
Customers/13728,Customers/16710
Customers/13728,Customers/18118
Customers/13728,Customers/14711
Customers/13728,Customers/17338
Customers/13728,Customers/16791
Customers/13728,Customers/15249
Customers/13728,Customers/13871
Customers/13728,Customers/17634
Customers/13728,Customers/13610
Customers/17725,Customers/18245
Customers/17725,Customers/16360
Customers/17725,Customers/18226
Customers/17725,Customers/16782
Customers/17725,Customers/15508
Customers/17725,Customers/12843
Customers/17725,Customers/14312
Customers/17725,Customers/13468
Customers/17725,Customers/13742
Customers/17725,Customers/17576
Customers/17725,Customers/15039
Customers/17725,Customers/17238
Customers/17725,Customers/14243
Customers/17725,Customers/17609
Customers/17725,Customers/17516
Customers/17725,Customers/16549
Customers/17725,Customers/16942
Customers/17725,Customers/13137
Customers/17725,Customers/17811
Customers/17725,Customers/17690
Customers/17725,Customers/18122
Customers/17725,Customers/16910
Customers/17725,Customers/17228
Customers/17725,Customers/17634
Customers/17725,Customers/16794
Customers/17725,Customers/16458
Customers/17725,Customers/17652
Customers/17725,Customers/12856
Customers/17725,Customers/17071
Customers/17725,Customers/14713
Customers/17725,Customers/16713
Customers/17725,Customers/13263
Customers/17725,Customers/14487
Customers/17725,Customers/16592
Customers/17725,Customers/17799
Customers/17725,Customers/15253
Customers/17725,Customers/16928
Customers/17725,Customers/13782
Customers/17725,Customers/15974
Customers/17725,Customers/13890
Customers/17725,Customers/13208
Customers/17725,Customers/17211
Customers/17725,Customers/13755
Customers/17725,Customers/17530
Customers/17725,Customers/15033
Customers/17725,Customers/17750
Customers/17725,Customers/13994
Customers/17725,Customers/16115
Customers/17725,Customers/16764
Customers/17725,Customers/17790
Customers/17725,Customers/17449
Customers/17725,Customers/14639
Customers/17725,Customers/13018
Customers/17725,Customers/15203
Customers/17725,Customers/13911
Customers/17725,Customers/13695
Customers/17725,Customers/18075
Customers/17725,Customers/17042
Customers/17725,Customers/16877
Customers/17725,Customers/16059
Customers/17725,Customers/15547
Customers/17725,Customers/17243
Customers/17725,Customers/17813
Customers/17725,Customers/16837
Customers/17725,Customers/16813
Customers/17725,Customers/16241
Customers/17725,Customers/17463
Customers/17725,Customers/18069
Customers/17725,Customers/16775
Customers/17725,Customers/16550
Customers/17725,Customers/16150
Customers/17725,Customers/15993
Customers/17725,Customers/17612
Customers/17725,Customers/13527
Customers/17725,Customers/14071
Customers/17725,Customers/13268
Customers/17725,Customers/16168
Customers/17725,Customers/16770
Customers/17725,Customers/17218
Customers/17725,Customers/16725
Customers/17725,Customers/15555
Customers/17725,Customers/16600
Customers/17725,Customers/16085
Customers/17725,Customers/17613
Customers/17725,Customers/17611
Customers/17725,Customers/16477
Customers/17725,Customers/16818
Customers/17725,Customers/16931
Customers/17725,Customers/17372
Customers/17725,Customers/18236
Customers/17725,Customers/17114
Customers/17725,Customers/16033
Customers/17725,Customers/14215
Customers/17725,Customers/16434
Customers/17725,Customers/16899
Customers/17725,Customers/16744
Customers/17725,Customers/16395
Customers/17725,Customers/16719
Customers/17725,Customers/14547
Customers/17725,Customers/15511
Customers/17725,Customers/14573
Customers/17725,Customers/13668
Customers/17725,Customers/15379
Customers/17725,Customers/16743
Customers/17725,Customers/15601
Customers/17725,Customers/17109
Customers/17725,Customers/13571
Customers/17725,Customers/16161
Customers/17725,Customers/16407
Customers/17725,Customers/17126
Customers/17725,Customers/17231
Customers/17725,Customers/13709
Customers/17725,Customers/15021
Customers/17725,Customers/13969
Customers/17725,Customers/15453
Customers/17725,Customers/18118
Customers/17725,Customers/15752
Customers/17725,Customers/13004
Customers/17725,Customers/16904
Customers/17725,Customers/15134
Customers/17725,Customers/14711
Customers/17725,Customers/14472
Customers/17725,Customers/17338
Customers/17725,Customers/16923
Customers/17725,Customers/15249
Customers/17725,Customers/17348
Customers/17725,Customers/15750
Customers/17725,Customers/15867
Customers/17243,Customers/18245
Customers/17243,Customers/14312
Customers/17243,Customers/17576
Customers/17243,Customers/15827
Customers/17243,Customers/16549
Customers/17243,Customers/13924
Customers/17243,Customers/12839
Customers/17243,Customers/16910
Customers/17243,Customers/16458
Customers/17243,Customers/13860
Customers/17243,Customers/18283
Customers/17243,Customers/16393
Customers/17243,Customers/17211
Customers/17243,Customers/15033
Customers/17243,Customers/17236
Customers/17243,Customers/16764
Customers/17243,Customers/16409
Customers/17243,Customers/15615
Customers/17243,Customers/13267
Customers/17243,Customers/16173
Customers/17243,Customers/16326
Customers/17243,Customers/14769
Customers/17243,Customers/13491
Customers/17243,Customers/17730
Customers/17243,Customers/15547
Customers/17243,Customers/18041
Customers/17243,Customers/17813
Customers/17243,Customers/16722
Customers/17243,Customers/16775
Customers/17243,Customers/13717
Customers/17243,Customers/16150
Customers/17243,Customers/15993
Customers/17243,Customers/15861
Customers/17243,Customers/16145
Customers/17243,Customers/14562
Customers/17243,Customers/13309
Customers/17243,Customers/15719
Customers/17243,Customers/17613
Customers/17243,Customers/16332
Customers/17243,Customers/17611
Customers/17243,Customers/15144
Customers/17243,Customers/13110
Customers/17243,Customers/16818
Customers/17243,Customers/17365
Customers/17243,Customers/13198
Customers/17243,Customers/16434
Customers/17243,Customers/16899
Customers/17243,Customers/13534
Customers/17243,Customers/16875
Customers/17243,Customers/15511
Customers/17243,Customers/15379
Customers/17243,Customers/13317
Customers/17243,Customers/13999
Customers/17243,Customers/15601
Customers/17243,Customers/17231
Customers/17243,Customers/13709
Customers/17243,Customers/13969
Customers/17243,Customers/14227
Customers/17243,Customers/17063
Customers/17243,Customers/18118
Customers/17243,Customers/17213
Customers/17243,Customers/16904
Customers/17243,Customers/15498
Customers/17243,Customers/13871
Customers/17243,Customers/17160
Customers/17243,Customers/14524
Customers/17243,Customers/15867
Customers/17243,Customers/13610
Customers/17243,Customers/13588
Customers/17243,Customers/18226
Customers/17243,Customers/13468
Customers/17243,Customers/14178
Customers/17243,Customers/15039
Customers/17243,Customers/14243
Customers/17243,Customers/17516
Customers/17243,Customers/17652
Customers/17243,Customers/12856
Customers/17243,Customers/14713
Customers/17243,Customers/17644
Customers/17243,Customers/15996
Customers/17243,Customers/14132
Customers/17243,Customers/16057
Customers/17243,Customers/13890
Customers/17243,Customers/13208
Customers/17243,Customers/13994
Customers/17243,Customers/13018
Customers/17243,Customers/15203
Customers/17243,Customers/13911
Customers/17243,Customers/13804
Customers/17243,Customers/13695
Customers/17243,Customers/14388
Customers/17243,Customers/17027
Customers/17243,Customers/16076
Customers/17243,Customers/17164
Customers/17243,Customers/17069
Customers/17243,Customers/16241
Customers/17243,Customers/17463
Customers/17243,Customers/18069
Customers/17243,Customers/13138
Customers/17243,Customers/17346
Customers/17243,Customers/13527
Customers/17243,Customers/16168
Customers/17243,Customers/14112
Customers/17243,Customers/17220
Customers/17243,Customers/16919
Customers/17243,Customers/15555
Customers/17243,Customers/17068
Customers/17243,Customers/16477
Customers/17243,Customers/16316
Customers/17243,Customers/17372
Customers/17243,Customers/18236
Customers/17243,Customers/16945
Customers/17243,Customers/17114
Customers/17243,Customers/16033
Customers/17243,Customers/14215
Customers/17243,Customers/16744
Customers/17243,Customers/16719
Customers/17243,Customers/13668
Customers/17243,Customers/15581
Customers/17243,Customers/16161
Customers/17243,Customers/16407
Customers/17243,Customers/13092
Customers/17243,Customers/15021
Customers/17243,Customers/17214
Customers/17243,Customers/15134
Customers/17243,Customers/14711
Customers/17243,Customers/16923
Customers/17243,Customers/17348
Customers/17243,Customers/15508
Customers/17243,Customers/16843
Customers/17243,Customers/13742
Customers/17243,Customers/17609
Customers/17243,Customers/17811
Customers/17243,Customers/17228
Customers/17243,Customers/16794
Customers/17243,Customers/17364
Customers/17243,Customers/16790
Customers/17243,Customers/17071
Customers/17243,Customers/17757
Customers/17243,Customers/14341
Customers/17243,Customers/16809
Customers/17243,Customers/17758
Customers/17243,Customers/15443
Customers/17243,Customers/17799
Customers/17243,Customers/12877
Customers/17243,Customers/12868
Customers/17243,Customers/16115
Customers/17243,Customers/17790
Customers/17243,Customers/15311
Customers/17243,Customers/17682
Customers/17243,Customers/13983
Customers/17243,Customers/18075
Customers/17243,Customers/16877
Customers/17243,Customers/15529
Customers/17243,Customers/16059
Customers/17243,Customers/16813
Customers/17243,Customers/14092
Customers/17243,Customers/16892
Customers/17243,Customers/13069
Customers/17243,Customers/15687
Customers/17243,Customers/13418
Customers/17243,Customers/16348
Customers/17243,Customers/16600
Customers/17243,Customers/16085
Customers/17243,Customers/17091
Customers/17243,Customers/14099
Customers/17243,Customers/15811
Customers/17243,Customers/16931
Customers/17243,Customers/13089
Customers/17243,Customers/15059
Customers/17243,Customers/16771
Customers/17243,Customers/13047
Customers/17243,Customers/14573
Customers/17243,Customers/16670
Customers/17243,Customers/16915
Customers/17243,Customers/17109
Customers/17243,Customers/17323
Customers/17243,Customers/15752
Customers/17243,Customers/13004
Customers/17243,Customers/16791
Customers/17243,Customers/15249
Customers/17243,Customers/15750
Customers/17243,Customers/13700
Customers/17243,Customers/16360
Customers/17243,Customers/16782
Customers/17243,Customers/17238
Customers/17243,Customers/14976
Customers/17243,Customers/16942
Customers/17243,Customers/13137
Customers/17243,Customers/17690
Customers/17243,Customers/18122
Customers/17243,Customers/13971
Customers/17243,Customers/12921
Customers/17243,Customers/16713
Customers/17243,Customers/13263
Customers/17243,Customers/16293
Customers/17243,Customers/14214
Customers/17243,Customers/14056
Customers/17243,Customers/16592
Customers/17243,Customers/16712
Customers/17243,Customers/13782
Customers/17243,Customers/15974
Customers/17243,Customers/17288
Customers/17243,Customers/13755
Customers/17243,Customers/13636
Customers/17243,Customers/15518
Customers/17243,Customers/17530
Customers/17243,Customers/17449
Customers/17243,Customers/17581
Customers/17243,Customers/14639
Customers/17243,Customers/16837
Customers/17243,Customers/17442
Customers/17243,Customers/17377
Customers/17243,Customers/15172
Customers/17243,Customers/14071
Customers/17243,Customers/14948
Customers/17243,Customers/13268
Customers/17243,Customers/16186
Customers/17243,Customers/17735
Customers/17243,Customers/12948
Customers/17243,Customers/15916
Customers/17243,Customers/14211
Customers/17243,Customers/14547
Customers/17243,Customers/17676
Customers/17243,Customers/15708
Customers/17243,Customers/12949
Customers/17243,Customers/13571
Customers/17243,Customers/13319
Customers/17243,Customers/16700
Customers/17243,Customers/17126
Customers/17243,Customers/14419
Customers/17243,Customers/16992
Customers/17243,Customers/15453
Customers/17243,Customers/16710
Customers/17243,Customers/17705
Customers/17243,Customers/17338
Customers/17243,Customers/14472
Customers/17243,Customers/17634
Customers/15172,Customers/18245
Customers/15172,Customers/13588
Customers/15172,Customers/13700
Customers/15172,Customers/16360
Customers/15172,Customers/18226
Customers/15172,Customers/16782
Customers/15172,Customers/14312
Customers/15172,Customers/15358
Customers/15172,Customers/16170
Customers/15172,Customers/17576
Customers/15172,Customers/14178
Customers/15172,Customers/17238
Customers/15172,Customers/15039
Customers/15172,Customers/14243
Customers/15172,Customers/15827
Customers/15172,Customers/17609
Customers/15172,Customers/16549
Customers/15172,Customers/16942
Customers/15172,Customers/12839
Customers/15172,Customers/17516
Customers/15172,Customers/13137
Customers/15172,Customers/17811
Customers/15172,Customers/15737
Customers/15172,Customers/18122
Customers/15172,Customers/16918
Customers/15172,Customers/17228
Customers/15172,Customers/17690
Customers/15172,Customers/17634
Customers/15172,Customers/16794
Customers/15172,Customers/16910
Customers/15172,Customers/16458
Customers/15172,Customers/17652
Customers/15172,Customers/13971
Customers/15172,Customers/17364
Customers/15172,Customers/12856
Customers/15172,Customers/15058
Customers/15172,Customers/12921
Customers/15172,Customers/14713
Customers/15172,Customers/13860
Customers/15172,Customers/17757
Customers/15172,Customers/16713
Customers/15172,Customers/13263
Customers/15172,Customers/16790
Customers/15172,Customers/17629
Customers/15172,Customers/17071
Customers/15172,Customers/17644
Customers/15172,Customers/16293
Customers/15172,Customers/14341
Customers/15172,Customers/14056
Customers/15172,Customers/16809
Customers/15172,Customers/12957
Customers/15172,Customers/14487
Customers/15172,Customers/17758
Customers/15172,Customers/15443
Customers/15172,Customers/15596
Customers/15172,Customers/17799
Customers/15172,Customers/18283
Customers/15172,Customers/16712
Customers/15172,Customers/14132
Customers/15172,Customers/17284
Customers/15172,Customers/16393
Customers/15172,Customers/13782
Customers/15172,Customers/15974
Customers/15172,Customers/13890
Customers/15172,Customers/13725
Customers/15172,Customers/17288
Customers/15172,Customers/17211
Customers/15172,Customers/13755
Customers/15172,Customers/13636
Customers/15172,Customers/15518
Customers/15172,Customers/17530
Customers/15172,Customers/15033
Customers/15172,Customers/16115
Customers/15172,Customers/16764
Customers/15172,Customers/17449
Customers/15172,Customers/14447
Customers/15172,Customers/13995
Customers/15172,Customers/17581
Customers/15172,Customers/14639
Customers/15172,Customers/13267
Customers/15172,Customers/13018
Customers/15172,Customers/15311
Customers/15172,Customers/15203
Customers/15172,Customers/16173
Customers/15172,Customers/17682
Customers/15172,Customers/16455
Customers/15172,Customers/14800
Customers/15172,Customers/13804
Customers/15172,Customers/16326
Customers/15172,Customers/14769
Customers/15172,Customers/14388
Customers/15172,Customers/14524
Customers/15172,Customers/15529
Customers/15172,Customers/16059
Customers/15172,Customers/15547
Customers/15172,Customers/16076
Customers/15172,Customers/18041
Customers/15172,Customers/17164
Customers/15172,Customers/16042
Customers/15172,Customers/17813
Customers/15172,Customers/17069
Customers/15172,Customers/16722
Customers/15172,Customers/16813
Customers/15172,Customers/14534
Customers/15172,Customers/16241
Customers/15172,Customers/17463
Customers/15172,Customers/12947
Customers/15172,Customers/18069
Customers/15172,Customers/16775
Customers/15172,Customers/14092
Customers/15172,Customers/13871
Customers/15172,Customers/17377
Customers/15172,Customers/13138
Customers/15172,Customers/17651
Customers/15172,Customers/17346
Customers/15172,Customers/15993
Customers/15172,Customers/15861
Customers/15172,Customers/13069
Customers/15172,Customers/17612
Customers/15172,Customers/13527
Customers/15172,Customers/14071
Customers/15172,Customers/13268
Customers/15172,Customers/13309
Customers/15172,Customers/18172
Customers/15172,Customers/16770
Customers/15172,Customers/16186
Customers/15172,Customers/16531
Customers/15172,Customers/15622
Customers/15172,Customers/17218
Customers/15172,Customers/14883
Customers/15172,Customers/15687
Customers/15172,Customers/14112
Customers/15172,Customers/17220
Customers/15172,Customers/16919
Customers/15172,Customers/15719
Customers/15172,Customers/17735
Customers/15172,Customers/13418
Customers/15172,Customers/16348
Customers/15172,Customers/15555
Customers/15172,Customers/15660
Customers/15172,Customers/16085
Customers/15172,Customers/17613
Customers/15172,Customers/12948
Customers/15172,Customers/17068
Customers/15172,Customers/13991
Customers/15172,Customers/17611
Customers/15172,Customers/13715
Customers/15172,Customers/16678
Customers/15172,Customers/17091
Customers/15172,Customers/16477
Customers/15172,Customers/15144
Customers/15172,Customers/15078
Customers/15172,Customers/13110
Customers/15172,Customers/16316
Customers/15172,Customers/16818
Customers/15172,Customers/15811
Customers/15172,Customers/17677
Customers/15172,Customers/16931
Customers/15172,Customers/17365
Customers/15172,Customers/14719
Customers/15172,Customers/16945
Customers/15172,Customers/18236
Customers/15172,Customers/13767
Customers/15172,Customers/15241
Customers/15172,Customers/17659
Customers/15172,Customers/16033
Customers/15172,Customers/13198
Customers/15172,Customers/14215
Customers/15172,Customers/13089
Customers/15172,Customers/14211
Customers/15172,Customers/16899
Customers/15172,Customers/16395
Customers/15172,Customers/16719
Customers/15172,Customers/14547
Customers/15172,Customers/13534
Customers/15172,Customers/13047
Customers/15172,Customers/16875
Customers/15172,Customers/17676
Customers/15172,Customers/15867
