source,target
Items/23207,Items/22192
Items/23207,Items/22138
Items/23207,Items/22910
Items/23207,Items/23208
Items/23207,Items/48173C
Items/23207,Items/23328
Items/23207,Items/22333
Items/23207,Items/23126
Items/23207,Items/20728
Items/23207,Items/22558
Items/23207,Items/23344
Items/22961,Items/48185
Items/22961,Items/21175
Items/22961,Items/22551
Items/22961,Items/84879
Items/22961,Items/22457
Items/22961,Items/22554
Items/22961,Items/20749
Items/22961,Items/23202
Items/22961,Items/22193
Items/22961,Items/22766
Items/22961,Items/23313
Items/22961,Items/22297
Items/22961,Items/23078
Items/22961,Items/21524
Items/22961,Items/22386
Items/22961,Items/22151
Items/22961,Items/22197
Items/22961,Items/22192
Items/22961,Items/22138
Items/22961,Items/22910
Items/22961,Items/23208
Items/22961,Items/48173C
Items/22961,Items/23328
Items/22961,Items/22333
Items/22961,Items/23126
Items/22961,Items/20728
Items/22961,Items/22558
Items/22961,Items/23344
Items/23126,Items/48185
Items/23126,Items/21175
Items/23126,Items/22551
Items/23126,Items/84879
Items/23126,Items/22457
Items/23126,Items/22554
Items/23126,Items/23202
Items/23126,Items/20749
Items/23126,Items/22193
Items/23126,Items/22766
Items/23126,Items/23313
Items/23126,Items/22297
Items/23126,Items/23078
Items/23126,Items/22386
Items/23126,Items/21524
Items/23126,Items/22151
Items/23126,Items/22197
Items/23126,Items/22192
Items/23126,Items/22138
Items/23126,Items/22910
Items/23126,Items/23208
Items/23126,Items/48173C
Items/23126,Items/23328
Items/23126,Items/22333
Items/23126,Items/20728
Items/23126,Items/22558
Items/23126,Items/23344
Items/22551,Items/48185
Items/22551,Items/21175
Items/22551,Items/84879
Items/22551,Items/22457
Items/22551,Items/22554
Items/22551,Items/23202
Items/22551,Items/20749
Items/22551,Items/22193
Items/22551,Items/22766
Items/22551,Items/23313
Items/22551,Items/22297
Items/22551,Items/23078
Items/22551,Items/22386
Items/22551,Items/21524
Items/22551,Items/22151
Items/22551,Items/22197
Items/22551,Items/22192
Items/22551,Items/22138
Items/22551,Items/22910
Items/22551,Items/23208
Items/22551,Items/23328
Items/22551,Items/48173C
Items/22551,Items/22333
Items/22551,Items/20728
Items/22551,Items/22558
Items/22551,Items/23344
Items/48185,Items/21175
Items/48185,Items/84879
Items/48185,Items/22457
Items/48185,Items/22554
Items/48185,Items/23202
Items/48185,Items/20749
Items/48185,Items/22766
Items/48185,Items/23313
Items/48185,Items/22297
Items/48185,Items/22386
Items/48185,Items/21524
Items/48185,Items/22151
Items/48185,Items/22197
Items/48185,Items/22138
Items/48185,Items/22910
Items/48185,Items/23208
Items/48185,Items/48173C
Items/48185,Items/23328
Items/48185,Items/22333
Items/48185,Items/20728
Items/48185,Items/22558
Items/48185,Items/23344
Items/22197,Items/21175
Items/22197,Items/84879
Items/22197,Items/22457
Items/22197,Items/22554
Items/22197,Items/22193
Items/22197,Items/23202
Items/22197,Items/20749
Items/22197,Items/22766
Items/22197,Items/23313
Items/22197,Items/22297
Items/22197,Items/23078
Items/22197,Items/22386
Items/22197,Items/21524
Items/22197,Items/22151
Items/22197,Items/22192
Items/22197,Items/22138
Items/22197,Items/22910
Items/22197,Items/23208
Items/22197,Items/23328
Items/22197,Items/48173C
Items/22197,Items/22333
Items/22197,Items/20728
Items/22197,Items/22558
Items/22197,Items/23344
Items/22138,Items/21175
Items/22138,Items/84879
Items/22138,Items/22457
Items/22138,Items/22554
Items/22138,Items/23202
Items/22138,Items/20749
Items/22138,Items/22193
Items/22138,Items/22766
Items/22138,Items/23313
Items/22138,Items/22297
Items/22138,Items/23078
Items/22138,Items/22386
Items/22138,Items/21524
Items/22138,Items/22151
Items/22138,Items/22192
Items/22138,Items/22910
Items/22138,Items/23208
Items/22138,Items/48173C
Items/22138,Items/23328
Items/22138,Items/22333
Items/22138,Items/20728
Items/22138,Items/22558
Items/22138,Items/23344
Items/22193,Items/21175
Items/22193,Items/84879
Items/22193,Items/22457
Items/22193,Items/22554
Items/22193,Items/23202
Items/22193,Items/20749
Items/22193,Items/22766
Items/22193,Items/23313
Items/22193,Items/23078
Items/22193,Items/22297
Items/22193,Items/21524
Items/22193,Items/22386
Items/22193,Items/22151
Items/22193,Items/22192
Items/22193,Items/22910
Items/22193,Items/23328
Items/22193,Items/23208
Items/22193,Items/48173C
Items/22193,Items/22333
Items/22193,Items/20728
Items/22193,Items/22558
Items/22193,Items/23344
Items/22333,Items/21175
Items/22333,Items/84879
Items/22333,Items/22457
Items/22333,Items/22554
Items/22333,Items/23202
Items/22333,Items/20749
Items/22333,Items/22766
Items/22333,Items/23313
Items/22333,Items/22297
Items/22333,Items/23078
Items/22333,Items/22386
Items/22333,Items/21524
Items/22333,Items/22151
Items/22333,Items/22910
Items/22333,Items/23208
Items/22333,Items/23328
Items/22333,Items/48173C
Items/22333,Items/20728
Items/22333,Items/22558
Items/22333,Items/23344
Items/22386,Items/21175
Items/22386,Items/84879
Items/22386,Items/22457
Items/22386,Items/22554
Items/22386,Items/23202
Items/22386,Items/20749
Items/22386,Items/22766
Items/22386,Items/23313
Items/22386,Items/22297
Items/22386,Items/23078
Items/22386,Items/21524
Items/22386,Items/22151
Items/22386,Items/22192
Items/22386,Items/22910
Items/22386,Items/23208
Items/22386,Items/48173C
Items/22386,Items/23328
Items/22386,Items/20728
Items/22386,Items/22558
Items/22386,Items/23344
Items/23328,Items/21175
Items/23328,Items/84879
Items/23328,Items/22457
Items/23328,Items/22554
Items/23328,Items/23202
Items/23328,Items/20749
Items/23328,Items/22766
Items/23328,Items/23313
Items/23328,Items/22297
Items/23328,Items/23078
Items/23328,Items/21524
Items/23328,Items/22151
Items/23328,Items/22192
Items/23328,Items/22910
Items/23328,Items/23208
Items/23328,Items/48173C
Items/23328,Items/20728
Items/23328,Items/22558
Items/23328,Items/23344
Items/22910,Items/21175
Items/22910,Items/84879
Items/22910,Items/22457
Items/22910,Items/22554
Items/22910,Items/23202
Items/22910,Items/20749
Items/22910,Items/22766
Items/22910,Items/23313
Items/22910,Items/22297
Items/22910,Items/23078
Items/22910,Items/21524
Items/22910,Items/22151
Items/22910,Items/22192
Items/22910,Items/23208
Items/22910,Items/48173C
Items/22910,Items/20728
Items/22910,Items/22558
Items/22910,Items/23344
Items/21524,Items/21175
Items/21524,Items/84879
Items/21524,Items/22457
Items/21524,Items/22554
Items/21524,Items/23202
Items/21524,Items/20749
Items/21524,Items/22766
Items/21524,Items/23313
Items/21524,Items/22297
Items/21524,Items/23078
Items/21524,Items/22151
Items/21524,Items/22192
Items/21524,Items/48173C
Items/21524,Items/23208
Items/21524,Items/20728
Items/21524,Items/22558
Items/21524,Items/23344
Items/21175,Items/84879
Items/21175,Items/22457
Items/21175,Items/22554
Items/21175,Items/20749
Items/21175,Items/23202
Items/21175,Items/22766
Items/21175,Items/23313
Items/21175,Items/22297
Items/21175,Items/23078
Items/21175,Items/22151
Items/21175,Items/22192
Items/21175,Items/23208
Items/21175,Items/48173C
Items/21175,Items/20728
Items/21175,Items/22558
Items/21175,Items/23344
Items/23078,Items/84879
Items/23078,Items/22457
Items/23078,Items/22554
Items/23078,Items/23202
Items/23078,Items/20749
Items/23078,Items/22766
Items/23078,Items/23313
Items/23078,Items/22297
Items/23078,Items/22151
Items/23078,Items/22192
Items/23078,Items/23208
Items/23078,Items/48173C
Items/23078,Items/20728
Items/23078,Items/22558
Items/23078,Items/23344
Items/23313,Items/84879
Items/23313,Items/22457
Items/23313,Items/22554
Items/23313,Items/20749
Items/23313,Items/23202
Items/23313,Items/22766
Items/23313,Items/22297
Items/23313,Items/22151
Items/23313,Items/22192
Items/23313,Items/23208
Items/23313,Items/48173C
Items/23313,Items/20728
Items/23313,Items/22558
Items/23313,Items/23344
Items/22457,Items/84879
Items/22457,Items/22554
Items/22457,Items/23202
Items/22457,Items/20749
Items/22457,Items/22766
Items/22457,Items/22297
Items/22457,Items/22151
Items/22457,Items/22192
Items/22457,Items/23208
Items/22457,Items/48173C
Items/22457,Items/20728
Items/22457,Items/22558
Items/22457,Items/23344
Items/22151,Items/84879
Items/22151,Items/22554
Items/22151,Items/23202
Items/22151,Items/20749
Items/22151,Items/22766
Items/22151,Items/22297
Items/22151,Items/23208
Items/22151,Items/48173C
Items/22151,Items/20728
Items/22151,Items/22558
Items/22151,Items/23344
Items/22192,Items/84879
Items/22192,Items/22554
Items/22192,Items/23202
Items/22192,Items/20749
Items/22192,Items/22766
Items/22192,Items/22297
Items/22192,Items/23208
Items/22192,Items/48173C
Items/22192,Items/20728
Items/22192,Items/22558
Items/22192,Items/23344
Items/22766,Items/84879
Items/22766,Items/22554
Items/22766,Items/23202
Items/22766,Items/20749
Items/22766,Items/22297
Items/22766,Items/23208
Items/22766,Items/48173C
Items/22766,Items/20728
Items/22766,Items/22558
Items/22766,Items/23344
Items/23344,Items/84879
Items/23344,Items/22554
Items/23344,Items/20749
Items/23344,Items/23202
Items/23344,Items/22297
Items/23344,Items/23208
Items/23344,Items/48173C
Items/23344,Items/20728
Items/23344,Items/22558
Items/84879,Items/22554
Items/84879,Items/23202
Items/84879,Items/20749
Items/84879,Items/22297
Items/84879,Items/23208
Items/84879,Items/48173C
Items/84879,Items/20728
Items/84879,Items/22558
Items/22554,Items/20749
Items/22554,Items/23202
Items/22554,Items/22297
Items/22554,Items/23208
Items/22554,Items/48173C
Items/22554,Items/20728
Items/22554,Items/22558
Items/23208,Items/23202
Items/23208,Items/20749
Items/23208,Items/22297
Items/23208,Items/48173C
Items/23208,Items/20728
Items/23208,Items/22558
Items/20749,Items/23202
Items/20749,Items/48173C
Items/20749,Items/20728
Items/20749,Items/22558
Items/20728,Items/23202
Items/20728,Items/22297
Items/20728,Items/48173C
Items/20728,Items/22558
Items/22297,Items/23202
Items/22297,Items/48173C
Items/22297,Items/22558
Items/48173C,Items/23202
Items/48173C,Items/22558
Items/22558,Items/23202
